area,percorso_menu,voce,form_o_prg,copertura,evidenza_web,reason_code,note,metodo_classificazione
contabilit,contabilit > Bilanci > Bilancio riclassificato,Definizione righe bilancio riclassificato,menu_bri000,MANCANTE,,,,default
contabilit,contabilit > Bilanci > Bilancio riclassificato,Gestione nuovo esercizio,menu_brianno,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
contabilit,contabilit > Bilanci > Bilancio riclassificato,Rettifiche bilancio riclassificato,menu_briret,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
contabilit,contabilit > Bilanci > Bilancio riclassificato,Ricerca / stampa confluenze totali,menu_briric,MANCANTE,,,,default
contabilit,contabilit > Bilanci > Bilancio riclassificato,Stampa bilancio riclassificato,menu_stbilbri,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
contabilit,contabilit > Bilanci > Bilancio riclassificato,Verifica se il conto movim. confluisce nella riga,menu_bricori,MANCANTE,,,,default
contabilit,contabilit > Bollati,Caricamento bollato iva,menu_caribol,NON_APPLICABILE,,WRITE_SIDE,BOLLATI.PRG: carica da prima nota,screenshot+web
contabilit,contabilit > Bollati,Gestione plafond iva acquisti,menu_ivaplafond,NON_APPLICABILE,,OUT_OF_SCOPE,Logica fiscale: Opus,screenshot+web
contabilit,contabilit > Bollati,Recupero iva periodi precedenti,menu_ivarecup,NON_APPLICABILE,,WRITE_SIDE,,screenshot+web
contabilit,contabilit > Bollati > Comunicazioni Iva,Comunicazione dati fatture clienti/fornitori,menu_comunic_iva,MANCANTE,,,,default
contabilit,contabilit > Bollati > Comunicazioni Iva,Liquidazione trimestrale iva in formato XML (LIPE),menu_iva_trimestrale_lipe,MANCANTE,,,,default
contabilit,contabilit > Bollati > Controllo sequenza protocolli > Controllo sequenza protocolli clienti,Controllo seq. nr.protocollo clienti in differita,menu_ctrlprotcli_dif,MANCANTE,,,,default
contabilit,contabilit > Bollati > Controllo sequenza protocolli > Controllo sequenza protocolli clienti,Controllo seq. nr.protocollo clienti in immediato,menu_ctrlprotcli_imm,MANCANTE,,,,default
contabilit,contabilit > Bollati > Controllo sequenza protocolli > Controllo sequenza protocolli clienti,Controllo seq. nr.protocollo clienti unico,menu_clinum,MANCANTE,,,,default
contabilit,contabilit > Bollati > Controllo sequenza protocolli > Controllo sequenza protocolli clienti,Controllo seq. prot. fatture iva sospens./split,menu_ctrlprotcli_sos_spy,MANCANTE,,,,default
contabilit,contabilit > Bollati > Controllo sequenza protocolli > Controllo sequenza protocolli fornitori,Controllo seq. nr.protocollo forn. abituali cee,menu_ctrlprotforn_cee,MANCANTE,,,,default
contabilit,contabilit > Bollati > Controllo sequenza protocolli > Controllo sequenza protocolli fornitori,Controllo seq. nr.protocollo fornitori nazionali,menu_ctrlprotforn_naz,MANCANTE,,,,default
contabilit,contabilit > Bollati > Controllo sequenza protocolli > Controllo sequenza protocolli fornitori,Controllo seq. nr.protocollo fornitori unico,menu_fornum,MANCANTE,,,,default
contabilit,contabilit > Bollati > Controllo sequenza protocolli > Controllo sequenza protocolli fornitori,Controllo seq. protocollo note occasionali,menu_ctrlprotforn_noc,MANCANTE,,,,default
contabilit,contabilit > Bollati > Gestione iva prorata,Calcolo della % prorata sul volume d'affari,menu_prorata,MANCANTE,,,,default
contabilit,contabilit > Bollati > Stampa bollati e liquidazione iva,Intestazione bollati,menu_bollati,MANCANTE,,,,default
contabilit,contabilit > Bollati > Stampa bollati e liquidazione iva,Iva acquisti,menu_ivafosta,MANCANTE,,,,default
contabilit,contabilit > Bollati > Stampa bollati e liquidazione iva,Iva acquisti Italia reverse charge,menu_ivafopers,MANCANTE,,,,default
contabilit,contabilit > Bollati > Stampa bollati e liquidazione iva,Iva acquisti autofatture,menu_ivafopers,MANCANTE,,,,default
contabilit,contabilit > Bollati > Stampa bollati e liquidazione iva,Iva acquisti cee,menu_ivafopers,MANCANTE,,,,default
contabilit,contabilit > Bollati > Stampa bollati e liquidazione iva,Iva cessioni compensative Italia reverse charge,menu_ivacompers,MANCANTE,,,,default
contabilit,contabilit > Bollati > Stampa bollati e liquidazione iva,Iva cessioni compensative cee,menu_ivacompers,MANCANTE,,,,default
contabilit,contabilit > Bollati > Stampa bollati e liquidazione iva,Iva vendite,menu_ivaclsta,MANCANTE,,,,default
contabilit,contabilit > Bollati > Stampa bollati e liquidazione iva,Iva vendite autofatture,menu_ivacompers,MANCANTE,,,,default
contabilit,contabilit > Bollati > Stampa bollati e liquidazione iva,Iva vendite split payment,menu_ivaclspy,MANCANTE,,,,default
contabilit,contabilit > Bollati > Stampa bollati e liquidazione iva,Libro giornale fiscale,menu_lib000,MANCANTE,,,,default
contabilit,contabilit > Bollati > Stampa bollati e liquidazione iva,Liquidazione iva,menu_liquida,MANCANTE,,,,default
contabilit,contabilit > Bollati > Stampa bollati iva,Bollato IVA Acquisti,menu_ivafosta,MANCANTE,,,,default
contabilit,contabilit > Bollati > Stampa bollati iva,Bollato IVA Acquisti Reverse Charge,menu_ivafocee,MANCANTE,,,,default
contabilit,contabilit > Bollati > Stampa bollati iva,Bollato IVA Vendite,menu_ivaclsta,MANCANTE,,,,default
contabilit,contabilit > Bollati > Stampa bollati iva,Bollato IVA Vendite Split Payment,menu_ivaclspy,MANCANTE,,,,default
contabilit,contabilit > Bollati > Stampa bollati iva,Bollato IVA Vendite in Sospensione,menu_ivaclsos,MANCANTE,,,,default
contabilit,contabilit > Bollati > Stampa bollati iva,Bollato IVA acquisti fornitori Cee,menu_ivafocee,MANCANTE,,,,default
contabilit,contabilit > Bollati > Stampa bollati iva,Bollato IVA cessioni compensative,menu_ivarecom,MANCANTE,,,,default
contabilit,contabilit > Bollati > Stampa bollati iva,Dichiarazione iva annuale,menu_comunicazione_iva,MANCANTE,,,,default
contabilit,contabilit > Bollati > Stampa bollati iva,Elenco fatture in sospensione incassate,menu_ivaclsos_inc,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
contabilit,contabilit > Bollati > Stampa bollati iva,Intestazione bollati,menu_bollati,MANCANTE,,,,default
contabilit,contabilit > Bollati > Stampa bollati iva,Libro giornale fiscale,menu_lib000,MANCANTE,,,,default
contabilit,contabilit > Bollati > Stampa bollati iva,Liquidazione iva,menu_liquida,MANCANTE,,,,default
contabilit,contabilit > Bollati > Stampa bollati iva,Riepilogo registro iva,menu_liquidos,MANCANTE,,,,default
contabilit,contabilit > Bollati > Stampa bollati iva,Stampa bollato iva clienti fatture differite,menu_ivacasta,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
contabilit,contabilit > Bollati > Stampa bollati iva,Stampa bollato iva compensazioni acquisti cee,menu_ivaclcee,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
contabilit,contabilit > Bollati > Stampa bollati iva,Stampa bollato iva corrispettivi,menu_ivacosta,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
contabilit,contabilit > Bollati > Stampa bollati iva,Stampa bollato note occasionali fornitori,menu_ivafonoc,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
contabilit,contabilit > Bollati > Stampa bollati iva > Elenchi di controllo iva per cassa,Elenco di controllo iva clienti ancora in essere,menu_ivclica,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
contabilit,contabilit > Bollati > Stampa bollati iva > Elenchi di controllo iva per cassa,Elenco di controllo iva fornitori ancora in essere,menu_ivforca,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
contabilit,contabilit > Bollati > Statistiche iva,Dichiarazione periodica,menu_dichiara,MANCANTE,,,,default
contabilit,contabilit > Bollati > Statistiche iva,Statistica iva,menu_liquimm,MANCANTE,,,,default
contabilit,contabilit > Budget,Copia saldi del mese in archivio budget,menu_budcopy,NON_APPLICABILE,,WRITE_SIDE,,screenshot+web
contabilit,contabilit > Budget,Inserimento budget iniziale,menu_budini,NON_APPLICABILE,,WRITE_SIDE,,screenshot+web
contabilit,contabilit > Budget,Inserimento budget operativo,menu_budope,NON_APPLICABILE,,WRITE_SIDE,,screenshot+web
contabilit,contabilit > Budget,Pianificazione previsionale,menu_bud000,NON_APPLICABILE,,WRITE_SIDE,,screenshot+web
contabilit,contabilit > Budget,Rettifiche saldi,menu_rettif,NON_APPLICABILE,,WRITE_SIDE,,screenshot+web
contabilit,contabilit > Budget,Stampa budget,menu_stabud,MANCANTE,,,Consultazione budget vs consuntivo: candidata read-only,screenshot+web
contabilit,contabilit > Business unit,Autorizzazione delle spese,menu_aut000,MANCANTE,,,,default
contabilit,contabilit > Business unit,Gestione incassi tramite fogli excell,menu_expoinc,MANCANTE,,,,default
contabilit,contabilit > Business unit,Gestione prima nota cassa,menu_pnc000,MANCANTE,,,,default
contabilit,contabilit > Business unit,Stampa bollato iva corrispettivi business unit,menu_ivacopdv,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
contabilit,contabilit > Business unit,Stampa fatturato,menu_fatsta,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
contabilit,contabilit > Business unit,Stampa registro di cassa,menu_pdvreg,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
contabilit,contabilit > Centri di costo,Aggiornamento,menu_cco000,NON_APPLICABILE,,WRITE_SIDE,Editing anagrafico sul gestionale,screenshot+web
contabilit,contabilit > Centri di costo,Annullo centri di costo con selezione,menu_ccoannu,NON_APPLICABILE,,WRITE_SIDE,,screenshot+web
contabilit,contabilit > Centri di costo,Bilancio per centro di costo,menu_stbiccoseco,MANCANTE,,,Prioritario: bilancio filtrato/aggregato per cdc,screenshot+web
contabilit,contabilit > Centri di costo,Dettagli c.d.c. con raggruppamento conti nel mese,menu_movstco1,MANCANTE,,,,screenshot+web
contabilit,contabilit > Centri di costo,Elenco centri di costo,menu_ccoelen,MANCANTE,,,Nessuna vista cdc nel web,screenshot+web
contabilit,contabilit > Centri di costo,Gestione gruppo centro di costo,ccogrric,NON_APPLICABILE,,WRITE_SIDE,,screenshot+web
contabilit,contabilit > Centri di costo,Riepilogo centri di costo,menu_saldocc,MANCANTE,,,Prioritario: riepilogo movimenti per cdc,screenshot+web
contabilit,contabilit > Cespiti,Aggiornamento dettagli cespiti da mov. contabili,menu_agg_dett_cespiti,NON_APPLICABILE,,WRITE_SIDE,,screenshot+web
contabilit,contabilit > Cespiti,Cancellazione delle quote di ammortamento,menu_quo_am_canc,NON_APPLICABILE,,WRITE_SIDE,,screenshot+web
contabilit,contabilit > Cespiti,Generazione quote di ammortamento,menu_quo_am_gen,NON_APPLICABILE,,WRITE_SIDE,,screenshot+web
contabilit,contabilit > Cespiti,Gestione anagrafica cespiti,menu_ammces,NON_APPLICABILE,,WRITE_SIDE,La CONSULTAZIONE anagrafica cespiti e la candidata read-only,screenshot+web
contabilit,contabilit > Cespiti,Gestione categorie,menu_ammcat,NON_APPLICABILE,,WRITE_SIDE,,screenshot+web
contabilit,contabilit > Cespiti,Gestione parametro ires,menu_para_ires,NON_APPLICABILE,,WRITE_SIDE,,screenshot+web
contabilit,contabilit > Cespiti,Legame tra la prima nota e il cespite,menu_agg_conti_codces,NON_APPLICABILE,,WRITE_SIDE,,screenshot+web
contabilit,contabilit > Cespiti,Sblocca / blocca quote di ammortamento contabili,menu_quo_am_coge,NON_APPLICABILE,,WRITE_SIDE,,screenshot+web
contabilit,contabilit > Cespiti,Simulazione ammortamento,menu_quo_am_simu,NON_APPLICABILE,,DEFERRED,Logica fiscale: Opus,screenshot+web
contabilit,contabilit > Cespiti,Stampa bollato del registro cespite,menu_reg_cesp_bol,NON_APPLICABILE,,PRINT_REPORT,Coperta dalla futura consultazione cespiti,screenshot+web
contabilit,contabilit > Cespiti,Trasferimento in contabilita quote amm. ordinarie,menu_tfcquoteamm,NON_APPLICABILE,,WRITE_SIDE,,screenshot+web
contabilit,contabilit > Cespiti,Visualizzazione e stampa cespiti,menu_stat_cesp,MIGRATO,/cespiti + /cespiti/{id},,Registro cespiti read-only con quote e movimenti (sessione 8),screenshot+web
contabilit,contabilit > Cespiti > Procedure di supporto,Popolamento automatico Categorie e Cespiti,popola_cespiti_categorie_da_conti_e_mov_cont,MANCANTE,,,,default
contabilit,contabilit > Compensazioni clienti/fornitori,Compensazioni clienti/fornitori,menu_compe00,NON_APPLICABILE,,WRITE_SIDE,,screenshot+web
contabilit,contabilit > Compensi amministratore,Annullo con selezione,menu_raannu,NON_APPLICABILE,,WRITE_SIDE,,screenshot+web
contabilit,contabilit > Compensi amministratore,Annullo per periodo,menu_raaeli,NON_APPLICABILE,,WRITE_SIDE,,screenshot+web
contabilit,contabilit > Compensi amministratore,Elenco per codice versamento irpef,menu_raairpef,NON_APPLICABILE,,PRINT_REPORT,,screenshot+web
contabilit,contabilit > Compensi amministratore,Estratti conto per amm. su base data di pagamento,menu_raaestp,MANCANTE,,,,screenshot+web
contabilit,contabilit > Compensi amministratore,Estratti conto per amministratore,menu_raaestc,MANCANTE,,,,screenshot+web
contabilit,contabilit > Compensi amministratore,Pagamento fatture amministratore,menu_raapag,NON_APPLICABILE,,WRITE_SIDE,,screenshot+web
contabilit,contabilit > Compensi amministratore,Registrazione compenso,menu_raa000,NON_APPLICABILE,,WRITE_SIDE,,screenshot+web
contabilit,contabilit > Compensi amministratore,Statistiche,menu_raasta,MANCANTE,,,Consultazione compensi: candidata,screenshot+web
contabilit,contabilit > Controllo di gestione,Controllo di gestione,menu_controllo_gestione,MANCANTE,,,Area intera non migrata,screenshot+web
contabilit,contabilit > Controllo di gestione,Media ponderata per condizione di pagamento,,MANCANTE,,,,screenshot+web
contabilit,contabilit > Controllo di gestione,Situazione finanziaria,menu_sitfinan,MANCANTE,,,,screenshot+web
contabilit,contabilit > Controllo di gestione,Statistiche sul controllo di gestione,menu_cdg_stat,MANCANTE,,,,screenshot+web
contabilit,contabilit > Controllo di gestione,Tableau de board aziendale,menu_tableau,MANCANTE,,,,screenshot+web
contabilit,contabilit > Controllo di gestione > Aggregazione conti per attività risorse,Aggiornamento,menu_aggregaconti,NON_APPLICABILE,,WRITE_SIDE,Editing anagrafico sul gestionale,screenshot+web
contabilit,contabilit > Controllo di gestione > Aggregazione conti per attività risorse,Annullo con selezione,menu_aggregannu,NON_APPLICABILE,,WRITE_SIDE,,screenshot+web
contabilit,contabilit > Controllo di gestione > Aggregazione conti per attività risorse,Duplicazione aggregazioni per anno,menu_aggregadupli,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
contabilit,contabilit > Controllo di gestione > Analisi dei conti,Attribuzione dei codici di raggruppamento,menu_attrag,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
contabilit,contabilit > Controllo di gestione > Analisi dei conti,Raggruppamento controllo di gestione,menu_raggbil,MANCANTE,,,,default
contabilit,contabilit > Controllo di gestione > Cash flow finanziario,Cash flow finanziario (sola modifica preventivato),menu_cashflow_finance,MANCANTE,,,,default
contabilit,contabilit > Controllo di gestione > Cash flow finanziario,Cash flow finanziario (sola modifica ricalcolato),menu_cashflow_finance,MANCANTE,,,,default
contabilit,contabilit > Controllo di gestione > Cash flow finanziario,Cash flow finanziario (sola visualizzazione),menu_cashflow_finance,MANCANTE,,,,default
contabilit,contabilit > Controllo di gestione > Cash flow finanziario,Cash flow finanziario (super user),menu_cashflow_finance,MANCANTE,,,,default
contabilit,contabilit > Controllo di gestione > Recupero crediti / rischio clienti,Creazione schede clienti rete vendita,,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
contabilit,contabilit > Controllo di gestione > Recupero crediti / rischio clienti,Elenco clienti a rischio consegne,menu_rischioc,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
contabilit,contabilit > Gestione del personale > Gestione anagrafica risorse aziendali,Aggiornamento,menu_risumana000,NON_APPLICABILE,,WRITE_SIDE,Editing anagrafico sul gestionale,screenshot+web
contabilit,contabilit > Gestione del personale > Gestione lista pagamenti personale,Aggiornamento lista pagamenti,menu_gpp000,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
contabilit,contabilit > Gestione del personale > Gestione lista pagamenti personale,Annullo con selezione,menu_gppannu,NON_APPLICABILE,,WRITE_SIDE,,screenshot+web
contabilit,contabilit > Gestione del personale > Gestione lista pagamenti personale,Caricamento lista di pagamento,menu_elab_cedolini_tesoreria,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
contabilit,contabilit > Gestione del personale > Gestione lista pagamenti personale,Elenco movimenti del mese,menu_stpag00,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
